instructions,cycles,cpu-migrations,branches,branch-misses,context-switches,cache-references,cache-misses,L1-dcache-stores,L1-dcache-loads,L1-dcache-load-misses,LLC-stores,LLC-store-misses,LLC-loads,LLC-load-misses,minor-faults,page-faults,Thread,seconds,matrix_workload,Class,energy_joules
1004172127615,942610061896,191,40571810924,81666627,35957,5019289641,1772792207,115724892114,265759491058,22557220471,9928700078,181990064,3279464918,1617732739,11131,11131,12,29.08,1061208,DLA,
999144794694,898755597712,69,38249561384,78817755,31836,4873299764,1749682316,114335304195,264294054915,22653715615,9744275812,170725140,3289930727,1582459115,8555,8555,12,26.74,1061208,DLA,
999748894460,921664123634,92,39378985595,79278620,33341,4758477826,1755853128,114944453230,266022696962,22696454192,9767424559,165141057,3191423695,1565296774,7674,7674,12,27.97,1061208,DLA,
997472792272,919855648590,95,38104325382,76495423,33615,4902077842,1813480942,113670799204,267755126127,23008300845,9747470987,158757967,3257446355,1493448839,8534,8534,12,27.74,1061208,DLA,
1001391473781,905580587066,80,39049933578,79556596,31766,4923525182,1731133029,115349589877,264108812002,22494953564,9809375782,174639327,3292780343,1608095944,6627,6627,12,27,1061208,DLA,
1017000135599,926671544362,70,41094986448,82726674,33665,5059862035,1659597818,116285414994,261311089004,21971038033,9733502621,198817742,3317501975,1723298544,6818,6818,12,28.17,1061208,DLA,
994131214898,910195240009,66,38658728465,78502866,32303,4929035979,1790401259,114469181726,265409615233,22728577214,9885130873,165490357,3289768190,1568626649,5923,5923,12,27.17,1061208,DLA,
1010713170788,952473929554,181,40564573784,79935057,36810,4905567386,1778240838,115357867579,266989169447,22759075591,9794235020,182944181,3197063822,1562211835,9445,9445,12,29.88,1061208,DLA,
996445372808,930822702068,92,39366531408,80881043,33787,5282152881,1853973007,115266557074,266707915523,22841878914,10312874255,165517903,3316082023,1589324013,7591,7591,12,28.12,1061208,DLA,
998155592156,915619649475,67,38719382595,78538952,32893,4949752046,1760403520,114641091614,265279754967,22695350703,9881114308,162268943,3277742289,1561277769,7551,7551,12,27.67,1061208,DLA,
1005080659620,952721739007,111,40925940087,82656758,34604,4974216483,1797987214,115909886075,266142218596,22579202197,9961754268,194331819,3228222027,1607962692,5698,5698,12,28.9,1061208,DLA,
996765820608,893086797395,64,38099309706,78700869,31453,5028282518,1762834141,114435911269,264616252413,22671026445,9868203498,165586583,3301347797,1576565945,5870,5870,12,26.81,1061208,DLA,
1004785001304,921007126211,74,39743341995,80342871,33030,4978142235,1743029577,115300915182,264681175537,22489510313,9920469211,178677807,3237638867,1594509933,8413,8413,12,27.86,1061208,DLA,
999122017347,931597094402,102,39142334197,78858190,32155,5076076407,1771726894,115460377536,265775896462,22666523158,9911076143,164129895,3340389407,1593298874,7383,7383,12,27.38,1061208,DLA,
999775789076,920363046639,102,38502505513,78006659,33047,4990618748,1760815271,114577979172,265596791403,22707253994,9826038205,172532080,3281141598,1565527343,7582,7582,12,28.03,1061208,DLA,
994040060975,896561119365,89,38292822497,78102534,31662,4955281439,1757871548,114328604856,264706689381,22650402090,9842212296,160910838,3267100241,1585118647,5684,5684,12,27.01,1061208,DLA,
998193759804,914447335129,96,40057257851,80921384,33600,4775817236,1745163156,115098217372,264421065696,22542381345,9853712548,164329283,3244189840,1589212661,8501,8501,12,27.8,1061208,DLA,
995482391867,872272960214,47,37664851875,78140220,30204,4729157412,1722511727,114477362812,263925156058,22623730911,9696129832,168634134,3203511469,1549014030,6600,6600,12,26.14,1061208,DLA,
1002415053878,921810259804,61,39675195965,80227067,32061,4869977268,1734631913,115674852982,264963388674,22504149354,9787393568,178971878,3271357059,1606109551,5676,5676,12,27.57,1061208,DLA,
1000540604156,911271137732,95,38391037819,78095036,31958,4755356652,1735459910,114696670614,265115175742,22712433597,9664421056,174032252,3237221339,1546380225,10273,10273,12,27.5,1061208,DLA,
998296159054,906178396077,70,38224436774,78269929,31674,4788188556,1737931400,114429081638,264490635285,22593663272,9653175194,168712954,3277391382,1587932339,6623,6623,12,27.08,1061208,DLA,
996904110771,889164973276,29,38168876959,78280381,30787,4880927554,1733919610,114580761923,264832037572,22653336696,9735732887,167548253,3297603840,1561626378,6689,6689,12,26.1,1061208,DLA,
1007728371293,892167164377,106,39481373714,81741374,33005,4732916782,1710037504,115719830305,263120671880,22369172047,9657957075,181775727,3157315603,1590116831,10398,10398,12,27.44,1061208,DLA,
1001176393294,906901857801,53,38912023881,78502978,31416,4835248182,1721512999,115035031718,265504176025,22649285324,9740489296,163859011,3234744933,1540889740,5810,5810,12,26.94,1061208,DLA,
1007404994978,939326438547,68,39344991100,78883487,33565,5344945961,1751103084,115165876998,265391212788,22615505563,10007723045,181830100,3343337070,1601834560,6607,6607,12,28.32,1061208,DLA,
997772710215,894901863080,54,38255696320,78825021,31366,4899809097,1737894849,114638764369,264871896709,22616452362,9781410453,162421972,3300913056,1565121332,6621,6621,12,26.58,1061208,DLA,
997996718593,906959084535,32,38193920918,78417921,31430,5067250333,1782089812,114340791122,264590758449,22669680665,9906936309,169338035,3310072204,1587889159,6621,6621,12,26.48,1061208,DLA,
1003437347539,926247465398,160,40073384912,79975007,35776,4665676052,1749148451,114741792944,265239367008,22601995089,9639259189,176200365,3183300869,1562608474,6628,6628,12,28.73,1061208,DLA,
3955934728378,2758873812454,1,123252584927,187176196,75546,9882740251,6781295254,457709731789,1062692348565,101462787612,37069592243,1256982379,6598263232,5436782042,29097,29097,1,904.57,4251528,DLA,
3955450403312,2786813791522,3,123376227319,186958420,76461,9914988329,6863678319,457702892609,1062879365504,101462223763,37038420311,1275439562,6650555155,5500042757,27972,27972,1,915,4251528,DLA,
3956411485315,2770450819925,2,123485450918,187044103,76041,9909411100,6806832265,457598937153,1062861308756,101434711825,37022378755,1263836459,6653570922,5455623112,24215,24215,1,909.86,4251528,DLA,
3956029713556,2767406485874,1,123492742173,189045455,75854,9885499690,6799206022,457711476285,1062889400067,101431948896,37059091728,1261427260,6596605482,5449319951,24218,24218,1,908.2,4251528,DLA,
3953473309284,2766341726701,2,123291368436,186621749,76011,9880047911,6809901833,457714835693,1062779157798,101431531886,37068842089,1268676853,6593740085,5450530356,23729,23729,1,908.28,4251528,DLA,
3956435934921,2748257172397,0,123434816241,186954245,75225,9932875164,6773481260,457685274058,1062912531807,101465803734,37105865122,1248392221,6595372853,5433372110,29092,29092,1,900.8,4251528,DLA,
3955315713161,2748632834133,0,123370746940,186678911,75240,9909011142,6756682996,457697170483,1062816929861,101470915739,37092946645,1247296383,6593124632,5417513613,29050,29050,1,900.94,4251528,DLA,
3957444130704,2752765749425,0,123392545739,190142041,75325,9954155130,6771467382,457670892980,1062788734820,101465683926,37104035598,1247178296,6615871549,5432576420,29098,29098,1,902.09,4251528,DLA,
3954009274812,2765911868493,0,122900020662,186474752,75699,9872288195,6807074191,457728479932,1062589916603,101523254535,37033540181,1266433804,6629972398,5449673030,29493,29493,1,906.49,4251528,DLA,
3955395844329,2749109123317,3,123964584937,187057596,75350,9945710716,6772038942,457697785587,1063150339540,101418236480,37088403155,1256398867,6591491478,5425193683,26217,26217,1,901.93,4251528,DLA,
3954382964567,2762910516069,2,123502297775,186105402,76054,9885462149,6832570999,457667746928,1062941610044,101463598368,37064051503,1269719729,6614868408,5479072279,26278,26278,1,906.07,4251528,DLA,
3954502528922,2757358388600,1,123472999446,186625799,75492,9859965202,6788137952,457502862075,1062959893247,101525992041,37103175410,1255729171,6565130280,5436295804,29049,29049,1,904.1,4251528,DLA,
3954657292131,2766976413290,4,123435015091,187081790,75883,9901320746,6851773349,457764637479,1062922557298,101395110035,37049735859,1268741107,6634356640,5492840374,26399,26399,1,907.86,4251528,DLA,
3957196466511,2768318815008,1,123313096013,187264991,75877,9841258741,6808230887,457685070507,1062853745281,101446416170,37012900503,1268324240,6604549222,5452134976,24972,24972,1,908.57,4251528,DLA,
3955425969645,2743068024046,0,123372783579,187104833,75066,9931735699,6751125231,457664577976,1062825510159,101460937521,37128292048,1248115589,6586244645,5414043149,29087,29087,1,898.92,4251528,DLA,
3957911769179,2766815160718,0,123539273416,186438728,75718,9868883434,6822085411,457624768405,1063043612085,101471953719,37005893789,1261069213,6640513123,5468497212,29669,29669,1,906.78,4251528,DLA,
3957640991103,2768985077151,2,123318215777,186916756,75932,9980317305,6857752279,457684223174,1062829494377,101397917769,37092037918,1269632797,6684929126,5492558343,23912,23912,1,908.86,4251528,DLA,
3955548256599,2765614458950,1,123347108869,186813950,75807,9852514259,6812718753,457695869071,1062816190294,101449588085,37001148190,1267891535,6614808407,5455866532,24197,24197,1,907.84,4251528,DLA,
3955587261217,2750982931669,0,123393864355,187210034,75295,9951365285,6776273412,457671348747,1062822930531,101418296119,37130819423,1246972429,6606354024,5441349022,29051,29051,1,901.71,4251528,DLA,
3953559742349,2766741694932,10,123390967114,186856209,76009,9814109951,6805454141,457669109666,1062724183299,101499744442,36999235172,1262196210,6602618149,5450687719,24941,24941,1,910.22,4251528,DLA,
3956192891401,2762820513220,8,123275580395,186705333,75896,9850279074,6799374716,457668586552,1062753831731,101419262591,37010167113,1263973998,6618916770,5449366122,24198,24198,1,908.72,4251528,DLA,
3954352842003,2763389261230,9,123225551193,187575338,76081,9880932509,6775922482,457633657168,1062706345840,101482489932,37073241751,1256348909,6594929433,5426689857,24218,24218,1,909.25,4251528,DLA,
3955459140239,2763612555880,8,123408066839,188051894,75942,9880789453,6787439746,457690137056,1062961478108,101425313353,37070662563,1262652253,6594240104,5437389489,24234,24234,1,909.05,4251528,DLA,
3955780514973,2745601493405,0,123357762683,188041781,75131,9937037134,6748727218,457703783365,1062819098342,101446943568,37135557289,1247528695,6564619102,5408619218,29072,29072,1,899.7,4251528,DLA,
3954675478019,2762530781705,17,123333160869,187036977,76099,9884813334,6796833537,457729943656,1062797628556,101437937415,37069657145,1259455101,6586139594,5447558913,24976,24976,1,910.85,4251528,DLA,
3957521469263,2762159793711,12,123607065908,187013390,75981,9885227135,6795760755,457650553912,1062825633969,101416480168,37043341822,1261823260,6592342781,5443936775,24215,24215,1,909.53,4251528,DLA,
3955195915113,2749882584878,0,123398743641,186530107,75271,9893087754,6758946364,457680626946,1062756850281,101446227989,37077616654,1248310454,6592243605,5418862295,29073,29073,1,901.3,4251528,DLA,
3956248438191,2747593297585,0,123357572656,187217901,75175,9922546044,6770404795,457693842476,1062852113761,101414254570,37104928990,1245419595,6586438579,5435448247,29073,29073,1,900.3,4251528,DLA,
3956405700705,2762792001126,0,123374570021,187232726,75606,9934174436,6808904812,457664127517,1062941100745,101478603676,37039823823,1268245587,6669047060,5451594700,29088,29088,1,905.42,4251528,DLA,
3955074166143,2768711014172,24,123550136717,187266577,76472,9951782571,6845427670,457701030045,1063042650652,101409097668,37071418056,1267997653,6645237095,5484546618,23913,23913,1,914.81,4251528,DLA,
3962496266131,2643988882723,180,125786524430,190236659,84509,10422764108,4752652179,459270263175,1064899730319,101472727178,37529662644,333819054,6662989829,4346093936,81602,81602,2,494.84,4251528,DLA,
3964051665914,2649644411447,401,125705598469,190672720,85833,10537292576,4961264921,458788327809,1064958372869,101562887112,37568310189,404906228,6730391405,4451636140,153109,153109,2,498.86,4251528,DLA,
3959235331744,2644748531807,151,125403863241,190338892,84547,10440314314,4834239313,459307205678,1065081787296,101479982957,37513122091,330110933,6728886152,4457130674,65544,65544,2,494.85,4251528,DLA,
3966570352316,2653658146232,267,126619118582,190597853,85178,10481546460,4867528051,458917111403,1065244612282,101552839417,37530762864,358750960,6697977492,4404221162,102491,102491,2,497.22,4251528,DLA,
3963258347609,2649697454043,256,125724305739,190493305,84967,10463764402,4855694958,459196473068,1064385883803,101427898678,37540104601,366833579,6693666676,4393613616,94512,94512,2,496.52,4251528,DLA,
3965339449828,2647407397681,205,125625428393,190745530,84576,10452537803,4778646464,459186388251,1064616680907,101462549825,37567635651,321973617,6688120042,4375110688,84223,84223,2,494.14,4251528,DLA,
3963588721532,2648283866376,512,124926971903,190309056,86221,10635591383,5044053361,458565922394,1064452275948,101504835121,37685335743,433661409,6771889362,4476055756,179541,179541,2,499.41,4251528,DLA,
3963925710530,2655631023039,435,125808812347,190832549,85975,10551158966,4982947940,459141493639,1064870623098,101519875345,37610502068,405787282,6728177299,4456666859,151138,151138,2,499.38,4251528,DLA,
3963897486046,2652861705683,562,125137550714,190849859,85915,10559570902,4947728651,458975965085,1065131523652,101496336275,37626068854,398591144,6723381870,4435270610,184915,184915,2,499.1,4251528,DLA,
3965284767269,2651009760893,509,125259428042,190777342,86258,10583804521,4992010849,458707812597,1064434374222,101557049798,37665886502,436943700,6755798208,4465742042,176780,176780,2,499.45,4251528,DLA,
3960732021577,2647029145289,433,125446222050,191080864,85594,10469277002,4883888265,459067544401,1064874423773,101565472711,37542851667,384753917,6717501130,4434770130,141452,141452,2,498.59,4251528,DLA,
3965282820304,2653008433458,461,126518274054,190906675,85531,10533009741,4915271974,458927660403,1064763144706,101630345376,37601730790,389918833,6720452885,4421600675,153546,153546,2,497.46,4251528,DLA,
3960657713020,2638836000870,117,125148012520,189985706,84497,10385196542,4756727688,459010591266,1064934252868,101375984682,37529636946,321470976,6647298679,4364134020,66918,66918,2,494.64,4251528,DLA,
3961517885235,2652175757486,218,124658742882,189359980,84954,10450975691,4875355065,459161521372,1065613850153,101309898597,37588284113,357513025,6695681852,4419454039,92180,92180,2,496.75,4251528,DLA,
3962043925408,2658300508794,228,125949030414,190310796,85407,10521262814,4952553467,458991846031,1065428812305,101474490582,37582095327,383422443,6765020482,4519654985,101443,101443,2,498.08,4251528,DLA,
3961892171638,2625415233561,165,125572657127,190175337,84195,10360404693,4680693645,458624039965,1064696058472,101513677170,37505963988,305586125,6620336548,4287365829,77232,77232,2,492.66,4251528,DLA,
3961560078293,2637852596711,389,125448418495,191492355,85702,10543392999,4903894870,458609508351,1064459545734,101593544650,37654835077,395067682,6748480160,4457533620,158357,158357,2,497.22,4251528,DLA,
3964089753839,2651602753477,397,125557386973,190460199,85577,10465711259,4902450477,458747342295,1065193253637,101539533344,37540600047,387158160,6690153877,4411944270,117970,117970,2,498.59,4251528,DLA,
3961373570447,2638012297574,203,125116135250,190326830,84626,10457479583,4816297285,459083905270,1064821260297,101414906081,37540239302,348534004,6675821206,4366976474,100526,100526,2,494.78,4251528,DLA,
3962995280006,2627211692767,141,125474513803,189878851,84164,10388566078,4715065243,458755124221,1064602902847,101420911037,37486813213,279941765,6681140696,4351516304,67310,67310,2,492.18,4251528,DLA,
3961678412243,2648078132814,472,125654824544,190880285,85723,10516325197,4937500518,458928117486,1065540150212,101574028042,37568728288,420226150,6724674637,4458196554,163574,163574,2,497.94,4251528,DLA,
3962258252446,2636883967012,9,125835429242,189568003,83348,10300517019,4622376246,459275567363,1064957732283,101482034223,37465596387,264707341,6631140688,4290849455,17151,17151,2,491.38,4251528,DLA,
3962851232718,2643135063964,314,125339631427,190328808,85439,10490169588,4918674384,458647309544,1064524690779,101497341810,37581842359,396666672,6725062115,4437543790,130724,130724,2,497.11,4251528,DLA,
3964197126224,2647270291850,105,126013334561,190044285,84691,10453106218,4840031717,458844877808,1064570774467,101492220043,37554785877,349990079,6722054891,4420585147,67947,67947,2,494.84,4251528,DLA,
3962061024494,2658019664670,436,124727527495,190426591,86822,10601821124,5066078161,459081368914,1064310212872,101544006291,37689725761,454559748,6773889550,4514317252,182761,182761,2,501.06,4251528,DLA,
3963217135833,2655202207055,496,125438939243,190621408,86138,10567049764,4988691716,458862295904,1064288532009,101594204233,37654088795,433191974,6742413607,4456273252,187560,187560,2,499.53,4251528,DLA,
3962373851511,2651559276893,171,125744980930,190066030,84310,10442040266,4831448992,458984579885,1065131957207,101520483062,37540776535,345379701,6701985856,4429913719,72784,72784,2,495.08,4251528,DLA,
3961958315587,2646575766455,514,125534468306,190742444,85884,10622681625,5006314689,458735452738,1064714956229,101683591820,37683096874,429346661,6775790205,4491007285,165811,165811,2,498.15,4251528,DLA,
3964541297832,2650056855606,582,125846376174,191348245,86350,10605231225,4991053536,458687165832,1064671853938,101734640067,37673795340,413199024,6796802404,4479059847,182499,182499,2,499.39,4251528,DLA,
3963916076117,2644461067613,232,124922399796,189335995,84577,10508363149,4888123671,458837392269,1064857818177,101371395646,37568345119,336692746,6712892942,4431629296,97542,97542,2,494.97,4251528,DLA,
3980410637611,2958556619452,3903,129658254461,201266900,105634,11776993141,6679411574,460904754440,1068596764446,101564685277,38042570771,1277884226,7549486298,5330327526,206960,206960,4,283.78,4251528,DLA,
3978588295768,2976750593674,3059,130022457483,200192484,104034,11791387705,6796525566,461210162290,1069154430724,101631104243,38021565154,1355961448,7553656555,5377969871,138530,138530,4,284.77,4251528,DLA,
3976977625300,2953325412095,2837,129603990433,199529818,102490,11684377098,6659619129,461171001659,1069045254875,101669737456,38008521596,1267288201,7471730893,5300801271,134182,134182,4,281.52,4251528,DLA,
3976896788016,2965373102756,3175,129905076898,200392622,104410,11739110134,6709753803,461535847132,1069279542691,101390913234,37907167981,1300922109,7553763097,5372661582,169196,169196,4,283.92,4251528,DLA,
3975969974835,2978764779509,3466,129638594219,200523009,104930,11752993777,6704414360,461725596967,1069499792401,101564685715,37984769409,1307346929,7538938966,5345159356,148195,148195,4,285.1,4251528,DLA,
3977443946948,2967322824462,3374,130006907784,201238884,104727,11779506366,6750498676,461537051741,1070014967531,101470648600,37979942970,1328949003,7542129893,5370281045,179747,179747,4,283.71,4251528,DLA,
3975426259966,2971735640899,3099,129876919378,200824822,104194,11765073924,6774086544,461515633922,1069312666373,101732557981,38082303740,1340613824,7506729440,5338638848,148194,148194,4,284.33,4251528,DLA,
3979583089421,2989140403737,3102,129934438703,199991102,104670,11792798351,6833276627,461703559060,1069634557964,101553642510,38003684913,1380996916,7545530557,5380087747,142293,142293,4,285.81,4251528,DLA,
3979627206601,2961823405070,3804,129834103554,201629729,105535,11772404059,6709274319,461123321958,1068206807800,101649478147,38110088081,1303425422,7504760939,5331989651,213354,213354,4,284.12,4251528,DLA,
3977379132094,2966658114382,3739,129758084709,200948924,105609,11799812250,6724746464,461195574500,1069063031625,101607595506,38042910206,1292944715,7537458382,5367163685,199752,199752,4,284.68,4251528,DLA,
3981308071196,2979064964435,3362,129793632102,200841160,105022,11849725692,6837121004,461412667765,1068480099243,101530752005,38081243347,1351443937,7557356194,5368602470,190460,190460,4,285.15,4251528,DLA,
3979212887795,2990711327218,3363,130291130803,201188884,105396,11863179882,6910797841,461994911874,1070056675898,101625206210,38025248953,1438781553,7557507452,5409251496,178468,178468,4,286.13,4251528,DLA,
3975908302461,2968404819263,3927,129577236583,200984486,105577,11754568028,6749312956,461307808113,1069543191279,101809113651,38063868327,1312136379,7491405580,5305031067,203899,203899,4,284,4251528,DLA,
3977126808870,2975484017701,3162,130046682975,201150905,104810,11807248545,6819098131,461794909682,1069938903975,101652578009,38068457539,1362703614,7543997189,5378068924,153360,153360,4,284.91,4251528,DLA,
3978172672495,2948825008807,3313,129411446077,200299589,103360,11685359767,6619078140,461025913784,1067945417425,101624611727,37967350953,1260952176,7464157446,5271480283,174942,174942,4,281.71,4251528,DLA,
3977116954655,2978866938953,2661,129742298500,199613238,103341,11765074950,6784590782,461387953909,1069749728914,101485824340,37953854375,1332618692,7545369169,5391417425,102467,102467,4,284.83,4251528,DLA,
3977534014717,2984923306373,3453,129880650058,201629516,104943,11758742924,6758807458,461174827127,1068918146396,101662060843,38027242250,1327278372,7526331692,5372257203,168385,168385,4,285.22,4251528,DLA,
3977188837339,2964545481724,3526,130013601367,201259723,105084,11767762028,6724755994,461240340645,1069447574644,101510651479,38033243430,1315246729,7543314388,5368741705,196437,196437,4,283.82,4251528,DLA,
3975928006600,2969959093790,3211,129685994438,200440951,104023,11763132555,6728512308,461372493037,1069330505471,101429977722,37958141565,1322670701,7545974842,5356471161,152928,152928,4,283.39,4251528,DLA,
3978879377007,2968247837861,3562,129876025393,201102188,104974,11806518382,6763856324,461775726093,1069639301775,101685767731,38065634246,1343577012,7528746695,5352126270,186062,186062,4,284.08,4251528,DLA,
3976515435230,2961869851925,3995,130114572639,200409472,105411,11771532716,6694749327,461812385397,1071219445400,101525777631,37914220230,1292747806,7564553405,5354204197,203860,203860,4,284.27,4251528,DLA,
3977474553549,2962425164897,3482,129749738434,200644016,104497,11730407844,6661134110,461255021383,1069386737092,101471221354,37976406899,1265321681,7520055869,5341432325,177675,177675,4,283.66,4251528,DLA,
3978530255770,2991983732696,3686,130053253186,201337957,106121,11889786094,6911699054,461532159938,1068921846634,101563117058,38060249497,1403825460,7569334970,5423147358,196704,196704,4,286.84,4251528,DLA,
3977860872609,2965760411338,3356,129994889983,200315515,104434,11740009385,6661087490,461342106101,1069305726915,101458470396,37939757491,1262472586,7523745109,5325782605,159540,159540,4,283.47,4251528,DLA,
3974948783811,2965257211153,3061,130063213617,200261164,103869,11758691795,6743595724,461544947817,1070165707062,101553546852,37959764743,1332016984,7517092786,5340264149,167711,167711,4,283.97,4251528,DLA,
3978889680946,2988670679707,3060,129368293951,200064029,104214,11806536719,6882109785,461549565809,1068571092314,101406585143,37971141401,1366304457,7552108152,5410059672,117724,117724,4,285.15,4251528,DLA,
3979927646915,2957261664484,3429,129184003515,200601349,104379,11755635739,6729283369,461140005112,1067957978802,101772158011,38119634215,1321091258,7485289821,5297452770,181747,181747,4,283.28,4251528,DLA,
3977724989319,2988629819803,2901,129642772861,200064642,104394,11838667217,6882164274,461633853183,1069110661562,101484763361,38060151607,1414252495,7578880375,5426230640,126135,126135,4,285.86,4251528,DLA,
3979043465767,2989699455313,3126,129820198470,200609436,104461,11853122240,6871286003,461381241524,1068491834746,101567712639,38079772883,1399109835,7546815919,5391761278,134938,134938,4,285.13,4251528,DLA,
3979704666348,2959002923859,3775,129577275826,202003612,104570,11684794056,6652484317,461766051827,1069752340114,101552707856,37970081444,1268516972,7488965765,5289436133,198432,198432,4,283.62,4251528,DLA,
3988387960123,3168015683042,3219,134085003546,206929950,113590,12935802516,7381087617,464213472392,1073770783460,101710736632,38301981533,1453557106,8359943674,5906261930,145931,145931,6,203.29,4251528,DLA,
3994352828623,3175732465462,3461,134035654905,207452124,114231,13016304171,7424240762,463550639652,1073003909196,101468031487,38375127076,1452901790,8340869156,5883291265,157059,157059,6,204.34,4251528,DLA,
3990454474163,3147422454905,3244,133516910506,206576274,112919,12878363795,7314837226,464085898037,1072827427292,101498457417,38206434408,1381615360,8293589372,5828606848,151676,151676,6,202.14,4251528,DLA,
3993029373599,3157519689496,2684,133645161960,206094180,112395,12866448978,7270921583,464322787394,1073075183145,101336549502,38289385780,1366702421,8249462798,5783566438,117301,117301,6,202.11,4251528,DLA,
3993866298757,3158239058246,3267,134157730238,207087509,113605,12919696516,7329961518,463940718116,1073136437118,101493717419,38305607953,1420613463,8324574478,5859589646,155948,155948,6,203.05,4251528,DLA,
3993193775547,3171300011404,2812,134107678128,207344224,112757,12957860552,7333192847,463935369868,1072058195874,101372566447,38283911853,1401546849,8325781193,5839219131,122414,122414,6,203.16,4251528,DLA,
3996469755914,3166741350809,3251,134451526371,207992759,113164,12961773896,7391804923,464229913545,1073484063746,101386690930,38322983572,1450583770,8347915947,5883470226,156129,156129,6,203.45,4251528,DLA,
3994860943620,3154693493456,3227,133680470452,206475048,112992,12885712135,7337758846,463772876950,1072866931713,101435912665,38287282087,1406338550,8288210430,5826088710,155923,155923,6,202.73,4251528,DLA,
3990060335490,3143474352052,2423,133485858439,205340347,110890,12791307422,7247715115,463793327721,1072468266046,101584409440,38234553442,1351888984,8263026114,5780584579,110585,110585,6,200.8,4251528,DLA,
3992106944599,3151567061176,2869,133602249596,206635102,112050,12799239121,7255317278,463801246491,1072950917661,101544079316,38236212245,1366271662,8270073839,5797479249,123554,123554,6,202.09,4251528,DLA,
3992644199537,3176029782905,2926,134698109825,206818281,113634,13018881211,7475593150,464345042892,1073268115027,101579128439,38410190820,1508634008,8384589387,5932729112,146240,146240,6,203.54,4251528,DLA,
3991900289805,3159978314104,3068,133658188027,206867121,112833,12889250577,7316110809,464023239964,1073042190895,101454556951,38285843716,1404821682,8246130310,5809042912,141240,141240,6,203.07,4251528,DLA,
3990323937324,3128068708857,2546,134042495534,205982577,111034,12757809302,7215004548,463799550932,1072924955104,101666199176,38252005987,1366765882,8240908095,5780660628,116178,116178,6,200.13,4251528,DLA,
3994542902862,3174557289213,2808,134448639351,207020767,113844,12991497731,7485119151,464192028573,1071933656169,101564518136,38364369995,1511311700,8350057173,5903982909,141581,141581,6,203.65,4251528,DLA,
3991667845927,3140880544613,3250,134214677670,206668603,112488,12869495649,7274200036,463827029728,1072775531231,101645819694,38289825739,1401682292,8319298591,5848971232,149916,149916,6,201.52,4251528,DLA,
3992995694904,3176439028556,2651,134206646951,206301203,113224,13001419722,7430129660,464238614301,1072953905710,101572164622,38335980700,1468181783,8346788793,5863841911,120355,120355,6,203.49,4251528,DLA,
3990599937415,3168612076221,3346,134598523361,207666806,113687,12909796707,7325263206,464298890511,1073491896880,101706767861,38313991279,1415901156,8370396495,5894475367,150874,150874,6,203.51,4251528,DLA,
3990915748886,3201631705302,2944,134921380581,206559018,114591,13058146855,7528734031,464709059204,1074040916282,101801795912,38392536696,1486997807,8421384610,5952450706,129086,129086,6,205.4,4251528,DLA,
3988558212334,3170861236710,3247,134535767949,207277927,113889,12924289125,7330866528,464110545548,1073194885552,101664543139,38305463728,1403030000,8375777175,5897539887,146002,146002,6,204.28,4251528,DLA,
3992576970161,3164070674194,3495,134146261375,207032434,113572,12941889034,7384070939,463933165956,1072915047538,101492502611,38332675048,1431595827,8335768632,5864632062,156345,156345,6,203.42,4251528,DLA,
3991994247208,3148684112748,3274,133952710543,207416073,113293,12889144586,7288629796,463665531869,1071777568128,101446136841,38280198594,1379870270,8313999434,5843201031,155754,155754,6,202.6,4251528,DLA,
3989158911908,3156020145999,3028,134270695441,206900071,112738,12853999968,7242093566,463842391634,1072574403912,101703806213,38257082856,1349884662,8300120397,5860451743,139585,139585,6,202.52,4251528,DLA,
3991698681833,3157649458402,3287,133562926158,206411760,113332,12869656361,7298214591,464028090277,1072639398138,101440819368,38254813667,1375817592,8294326851,5827521335,154198,154198,6,202.88,4251528,DLA,
3991957696288,3196759164270,2820,134115869567,206368475,114449,13193102560,7662492015,464376607388,1072908289333,101600972770,38425512856,1589729101,8449935203,5981593884,142746,142746,6,204.59,4251528,DLA,
3993634105990,3164764508261,3257,134279305662,207473517,113715,12995505717,7443669842,464054224350,1073044829760,101547684313,38351673242,1481610667,8356066206,5885045544,156463,156463,6,203.24,4251528,DLA,
3995459384915,3176682009443,2981,134317875021,207319188,113924,12961676326,7388175992,464742542479,1073616336277,101537147556,38331706752,1436124430,8326285981,5849146075,144245,144245,6,203.89,4251528,DLA,
3991118412897,3127888504443,2819,134212862667,206721172,111083,12760466364,7169129461,463782519035,1072513843802,101590959265,38259620539,1335589902,8226450917,5771341582,134296,134296,6,200.43,4251528,DLA,
3988888545018,3120454466157,2845,133254793966,206385669,112000,12746690957,7187909557,463063205493,1071296485936,101687593044,38261800869,1336834546,8242766165,5795017565,144714,144714,6,200.11,4251528,DLA,
3992588664536,3190943627619,2755,134801676530,207066564,113715,12976050413,7418180179,464325140718,1073866128114,101523968707,38313707504,1468635212,8390656475,5944145858,118959,118959,6,204.71,4251528,DLA,
3990824310589,3161906707235,3243,134088784077,206960254,112920,12908705735,7347622268,464157061545,1073700774601,101666254735,38316538303,1373078123,8300779475,5851256235,142237,142237,6,203.1,4251528,DLA,
4015321752338,3481343722519,3012,139568438239,212802500,125266,14679910371,8379360251,467677875111,1077096540386,101339299430,38894069546,1751412867,9495434145,6621736740,112913,112913,8,168.49,4251528,DLA,
